 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,engine,
vanilla_dask_ddf_grp_udaf,ddf,9,0.082033,9,dask,2024-07-21T10:52:55.552598,
vanilla_dask_ddf_grp_apply,ddf,9000,0.105023,9,dask,2024-07-21T10:52:55.802627,
vanilla_dask_ddf_grp_apply,ddf,90,0.088061,9,dask,2024-07-21T10:52:56.187568,
vanilla_dask_sql_no_gpu,ddf,9,0.075017,9,dask,2024-07-21T10:52:56.408590,
vanilla_dask_sql_no_gpu,ddf,9,0.076323,9,dask,2024-07-21T10:52:56.628932,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.126431,9,dask,2024-07-21T10:52:56.901981,
vanilla_dask_sql_no_gpu,ddf,900000,0.146642,9,dask,2024-07-21T10:52:57.194090,
vanilla_dask_ddf_grp_apply,ddf,9000,0.101915,9,dask,2024-07-21T10:52:57.440982,
vanilla_dask_ddf_grp_udaf,ddf,900,0.120140,9,dask,2024-07-21T10:52:57.860696,
vanilla_dask_sql_no_gpu,ddf,90,0.097268,9,dask,2024-07-21T10:52:58.101830,
vanilla_dask_sql_no_gpu,ddf,9000,0.103013,9,dask,2024-07-21T10:52:58.350633,
vanilla_dask_ddf_grp_udaf,ddf,9,0.084340,9,dask,2024-07-21T10:52:58.734861,
vanilla_dask_ddf_grp_udaf,ddf,90,0.113520,9,dask,2024-07-21T10:52:58.992693,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.124024,9,dask,2024-07-21T10:52:59.261701,
vanilla_dask_sql_no_gpu,ddf,9000000,0.841771,9,dask,2024-07-21T10:53:00.247931,
vanilla_dask_ddf_grp_udaf,ddf,90,0.117018,9,dask,2024-07-21T10:53:00.511700,
vanilla_dask_ddf_grp_apply,ddf,90,0.088196,9,dask,2024-07-21T10:53:00.745072,
vanilla_dask_sql_no_gpu,ddf,9,0.069919,9,dask,2024-07-21T10:53:01.111709,
vanilla_dask_sql_no_gpu,ddf,9000,0.116269,9,dask,2024-07-21T10:53:01.374164,
vanilla_dask_ddf_grp_apply,ddf,90,0.088171,9,dask,2024-07-21T10:53:01.613111,
vanilla_dask_sql_no_gpu,ddf,9,0.073030,9,dask,2024-07-21T10:53:01.829974,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.124605,9,dask,2024-07-21T10:53:02.100753,
vanilla_dask_sql_no_gpu,ddf,9,0.073944,9,dask,2024-07-21T10:53:02.319169,
vanilla_dask_sql_no_gpu,ddf,90000,0.109700,9,dask,2024-07-21T10:53:02.573966,
vanilla_dask_sql_no_gpu,ddf,9000,0.096986,9,dask,2024-07-21T10:53:02.818668,
vanilla_dask_sql_no_gpu,ddf,9000,0.100585,9,dask,2024-07-21T10:53:03.216998,
vanilla_dask_ddf_grp_apply,ddf,900,0.095723,9,dask,2024-07-21T10:53:03.459857,
vanilla_dask_sql_no_gpu,ddf,90000,0.108625,9,dask,2024-07-21T10:53:03.712381,
vanilla_dask_sql_no_gpu,ddf,900,0.103103,9,dask,2024-07-21T10:53:03.961469,
vanilla_dask_sql_no_gpu,ddf,90,0.094971,9,dask,2024-07-21T10:53:04.202521,
vanilla_dask_ddf_grp_apply,ddf,90,0.090665,9,dask,2024-07-21T10:53:04.437832,
vanilla_dask_ddf_grp_apply,ddf,900,0.094975,9,dask,2024-07-21T10:53:04.679058,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.125576,9,dask,2024-07-21T10:53:04.947950,
vanilla_dask_sql_no_gpu,ddf,90,0.099333,9,dask,2024-07-21T10:53:05.191778,
vanilla_dask_ddf_grp_apply,ddf,900,0.097993,9,dask,2024-07-21T10:53:05.436615,
vanilla_dask_ddf_grp_apply,ddf,9000,0.101800,9,dask,2024-07-21T10:53:05.683210,
vanilla_dask_sql_no_gpu,ddf,9000000,0.846542,9,dask,2024-07-21T10:53:06.674424,
vanilla_dask_ddf_grp_apply,ddf,900,0.094500,9,dask,2024-07-21T10:53:07.069613,
vanilla_dask_sql_no_gpu,ddf,9000,0.106988,9,dask,2024-07-21T10:53:07.321041,
vanilla_dask_sql_no_gpu,ddf,90,0.098485,9,dask,2024-07-21T10:53:07.567906,
vanilla_dask_ddf_grp_udaf,ddf,9,0.086752,9,dask,2024-07-21T10:53:07.954790,
vanilla_dask_ddf_grp_apply,ddf,9000,0.104136,9,dask,2024-07-21T10:53:08.204552,
vanilla_dask_ddf_grp_udaf,ddf,9,0.081233,9,dask,2024-07-21T10:53:08.430622,
vanilla_dask_ddf_grp_apply,ddf,90000,0.124596,9,dask,2024-07-21T10:53:08.700946,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.134558,9,dask,2024-07-21T10:53:08.980255,
vanilla_dask_ddf_grp_apply,ddf,900,0.097726,9,dask,2024-07-21T10:53:09.223060,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.118590,9,dask,2024-07-21T10:53:09.640283,
vanilla_dask_sql_no_gpu,ddf,900000,0.155019,9,dask,2024-07-21T10:53:09.938919,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.127636,9,dask,2024-07-21T10:53:10.212605,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.135151,9,dask,2024-07-21T10:53:10.495274,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.149012,9,dask,2024-07-21T10:53:10.789400,
vanilla_dask_sql_no_gpu,ddf,90000,0.116354,9,dask,2024-07-21T10:53:11.052365,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.137042,9,dask,2024-07-21T10:53:11.337855,
vanilla_dask_sql_no_gpu,ddf,90,0.096029,9,dask,2024-07-21T10:53:11.579318,
vanilla_dask_ddf_grp_apply,ddf,9000,0.104210,9,dask,2024-07-21T10:53:11.981527,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.124562,9,dask,2024-07-21T10:53:12.404182,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.128572,9,dask,2024-07-21T10:53:12.678381,
vanilla_dask_ddf_grp_apply,ddf,9,0.051947,9,dask,2024-07-21T10:53:12.877149,
vanilla_dask_ddf_grp_apply,ddf,900,0.098774,9,dask,2024-07-21T10:53:13.122650,
vanilla_dask_sql_no_gpu,ddf,9,0.084635,9,dask,2024-07-21T10:53:13.352240,
vanilla_dask_ddf_grp_udaf,ddf,90,0.118604,9,dask,2024-07-21T10:53:13.621574,
vanilla_dask_sql_no_gpu,ddf,900,0.099165,9,dask,2024-07-21T10:53:13.866436,
vanilla_dask_sql_no_gpu,ddf,9000,0.103041,9,dask,2024-07-21T10:53:14.269965,
vanilla_dask_sql_no_gpu,ddf,9000000,0.836015,9,dask,2024-07-21T10:53:15.251003,
vanilla_dask_sql_no_gpu,ddf,900,0.101034,9,dask,2024-07-21T10:53:15.495879,
vanilla_dask_ddf_grp_udaf,ddf,90,0.118393,9,dask,2024-07-21T10:53:15.760353,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.122225,9,dask,2024-07-21T10:53:16.027717,
vanilla_dask_sql_no_gpu,ddf,9,0.074195,9,dask,2024-07-21T10:53:16.551981,
vanilla_dask_ddf_grp_apply,ddf,9,0.049977,9,dask,2024-07-21T10:53:16.748012,
vanilla_dask_ddf_grp_udaf,ddf,90,0.118479,9,dask,2024-07-21T10:53:17.013248,
vanilla_dask_sql_no_gpu,ddf,900,0.097986,9,dask,2024-07-21T10:53:17.255749,
vanilla_dask_ddf_grp_udaf,ddf,900,0.118048,9,dask,2024-07-21T10:53:17.519906,
vanilla_dask_ddf_grp_apply,ddf,90000,0.116134,9,dask,2024-07-21T10:53:17.780212,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.132859,9,dask,2024-07-21T10:53:18.057058,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.133011,9,dask,2024-07-21T10:53:18.335112,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.131262,9,dask,2024-07-21T10:53:18.612735,
vanilla_dask_ddf_grp_udaf,ddf,90,0.123164,9,dask,2024-07-21T10:53:18.880236,
vanilla_dask_ddf_grp_apply,ddf,9000,0.101318,9,dask,2024-07-21T10:53:19.132735,
vanilla_dask_ddf_grp_udaf,ddf,9,0.077923,9,dask,2024-07-21T10:53:19.357247,
vanilla_dask_ddf_grp_udaf,ddf,9,0.083746,9,dask,2024-07-21T10:53:19.589365,
vanilla_dask_ddf_grp_udaf,ddf,90,0.115954,9,dask,2024-07-21T10:53:19.849684,
vanilla_dask_ddf_grp_apply,ddf,90,0.088702,9,dask,2024-07-21T10:53:20.083018,
vanilla_dask_sql_no_gpu,ddf,90000,0.111080,9,dask,2024-07-21T10:53:20.341514,
vanilla_dask_ddf_grp_apply,ddf,90000,0.121694,9,dask,2024-07-21T10:53:20.760575,
vanilla_dask_sql_no_gpu,ddf,9000000,0.832130,9,dask,2024-07-21T10:53:21.737045,
vanilla_dask_ddf_grp_apply,ddf,9,0.048669,9,dask,2024-07-21T10:53:21.933414,
vanilla_dask_ddf_grp_apply,ddf,90000,0.120241,9,dask,2024-07-21T10:53:22.198937,
vanilla_dask_ddf_grp_udaf,ddf,9,0.077667,9,dask,2024-07-21T10:53:22.421926,
vanilla_dask_ddf_grp_udaf,ddf,900,0.114651,9,dask,2024-07-21T10:53:22.681568,
vanilla_dask_ddf_grp_apply,ddf,900,0.094479,9,dask,2024-07-21T10:53:23.075648,
vanilla_dask_sql_no_gpu,ddf,9,0.079017,9,dask,2024-07-21T10:53:23.299636,
vanilla_dask_ddf_grp_udaf,ddf,9,0.083720,9,dask,2024-07-21T10:53:23.531839,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.120988,9,dask,2024-07-21T10:53:23.797984,
vanilla_dask_sql_no_gpu,ddf,9,0.074987,9,dask,2024-07-21T10:53:24.020325,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.123018,9,dask,2024-07-21T10:53:24.286831,
vanilla_dask_ddf_grp_udaf,ddf,9,0.082225,9,dask,2024-07-21T10:53:24.515806,
vanilla_dask_sql_no_gpu,ddf,90000,0.114035,9,dask,2024-07-21T10:53:24.775639,
vanilla_dask_sql_no_gpu,ddf,900000,0.147922,9,dask,2024-07-21T10:53:25.070431,
vanilla_dask_sql_no_gpu,ddf,90,0.096083,9,dask,2024-07-21T10:53:25.312082,
vanilla_dask_ddf_grp_apply,ddf,900,0.092426,9,dask,2024-07-21T10:53:25.706940,
vanilla_dask_ddf_grp_apply,ddf,90000,0.121635,9,dask,2024-07-21T10:53:25.972199,
vanilla_dask_ddf_grp_udaf,ddf,90,0.121557,9,dask,2024-07-21T10:53:26.545535,
vanilla_dask_sql_no_gpu,ddf,9,0.071145,9,dask,2024-07-21T10:53:26.761673,
vanilla_dask_sql_no_gpu,ddf,900000,0.148018,9,dask,2024-07-21T10:53:27.055072,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.134034,9,dask,2024-07-21T10:53:27.333060,
vanilla_dask_ddf_grp_apply,ddf,90,0.087491,9,dask,2024-07-21T10:53:27.567572,
vanilla_dask_sql_no_gpu,ddf,90,0.096231,9,dask,2024-07-21T10:53:27.808874,
vanilla_dask_ddf_grp_udaf,ddf,9,0.082461,9,dask,2024-07-21T10:53:28.193772,
vanilla_dask_ddf_grp_apply,ddf,9,0.056316,9,dask,2024-07-21T10:53:28.394143,
vanilla_dask_sql_no_gpu,ddf,9,0.075618,9,dask,2024-07-21T10:53:28.627792,
vanilla_dask_ddf_grp_udaf,ddf,900,0.119036,9,dask,2024-07-21T10:53:28.890812,
vanilla_dask_ddf_grp_apply,ddf,90000,0.116402,9,dask,2024-07-21T10:53:29.155884,
vanilla_dask_sql_no_gpu,ddf,900000,0.152548,9,dask,2024-07-21T10:53:29.455845,
vanilla_dask_ddf_grp_udaf,ddf,900,0.115988,9,dask,2024-07-21T10:53:29.718071,
vanilla_dask_ddf_grp_udaf,ddf,90,0.113999,9,dask,2024-07-21T10:53:29.976800,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.135977,9,dask,2024-07-21T10:53:30.257865,
vanilla_dask_ddf_grp_apply,ddf,90000,0.119000,9,dask,2024-07-21T10:53:30.520809,
vanilla_dask_sql_no_gpu,ddf,9000000,0.851892,9,dask,2024-07-21T10:53:31.672620,
vanilla_dask_sql_no_gpu,ddf,90000,0.112988,9,dask,2024-07-21T10:53:31.932323,
vanilla_dask_sql_no_gpu,ddf,9000,0.103014,9,dask,2024-07-21T10:53:32.333729,
vanilla_dask_ddf_grp_apply,ddf,90000,0.120178,9,dask,2024-07-21T10:53:32.750176,
vanilla_dask_sql_no_gpu,ddf,900000,0.155981,9,dask,2024-07-21T10:53:33.051063,
vanilla_dask_ddf_grp_apply,ddf,90000,0.120750,9,dask,2024-07-21T10:53:33.317620,
vanilla_dask_sql_no_gpu,ddf,90,0.098188,9,dask,2024-07-21T10:53:33.560459,
vanilla_dask_sql_no_gpu,ddf,9,0.075339,9,dask,2024-07-21T10:53:33.780617,
vanilla_dask_ddf_grp_apply,ddf,90,0.089375,9,dask,2024-07-21T10:53:34.013370,
vanilla_dask_sql_no_gpu,ddf,9000000,0.841936,9,dask,2024-07-21T10:53:34.999115,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.134797,9,dask,2024-07-21T10:53:35.278970,
vanilla_dask_sql_no_gpu,ddf,9000000,0.835946,9,dask,2024-07-21T10:53:36.261192,
vanilla_dask_sql_no_gpu,ddf,90000,0.113182,9,dask,2024-07-21T10:53:36.673424,
vanilla_dask_sql_no_gpu,ddf,900000,0.146285,9,dask,2024-07-21T10:53:36.965546,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.135238,9,dask,2024-07-21T10:53:37.551286,
vanilla_dask_sql_no_gpu,ddf,9000000,0.837505,9,dask,2024-07-21T10:53:38.533197,
vanilla_dask_sql_no_gpu,ddf,900,0.098825,9,dask,2024-07-21T10:53:38.777596,
vanilla_dask_sql_no_gpu,ddf,90000,0.107989,9,dask,2024-07-21T10:53:39.030304,
vanilla_dask_ddf_grp_apply,ddf,9000,0.099070,9,dask,2024-07-21T10:53:39.273819,
vanilla_dask_ddf_grp_apply,ddf,9,0.050175,9,dask,2024-07-21T10:53:39.777260,
vanilla_dask_sql_no_gpu,ddf,90,0.092602,9,dask,2024-07-21T10:53:40.017443,
vanilla_dask_sql_no_gpu,ddf,900,0.102359,9,dask,2024-07-21T10:53:40.263137,
vanilla_dask_ddf_grp_udaf,ddf,900,0.121626,9,dask,2024-07-21T10:53:40.687598,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.123161,9,dask,2024-07-21T10:53:40.957100,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.132989,9,dask,2024-07-21T10:53:41.394073,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.140882,9,dask,2024-07-21T10:53:41.680945,
vanilla_dask_sql_no_gpu,ddf,900000,0.154961,9,dask,2024-07-21T10:53:42.293490,
vanilla_dask_sql_no_gpu,ddf,900,0.100075,9,dask,2024-07-21T10:53:42.541109,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.137489,9,dask,2024-07-21T10:53:42.824662,
vanilla_dask_sql_no_gpu,ddf,9000,0.105103,9,dask,2024-07-21T10:53:43.078195,
vanilla_dask_ddf_grp_apply,ddf,90000,0.120599,9,dask,2024-07-21T10:53:43.346402,
vanilla_dask_ddf_grp_apply,ddf,900,0.102192,9,dask,2024-07-21T10:53:43.594225,
vanilla_dask_ddf_grp_apply,ddf,90,0.087192,9,dask,2024-07-21T10:53:43.827962,
vanilla_dask_sql_no_gpu,ddf,90000,0.111535,9,dask,2024-07-21T10:53:44.084055,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.123424,9,dask,2024-07-21T10:53:44.354580,
vanilla_dask_ddf_grp_udaf,ddf,900,0.118994,9,dask,2024-07-21T10:53:44.619344,
vanilla_dask_ddf_grp_udaf,ddf,900,0.117168,9,dask,2024-07-21T10:53:45.038508,
vanilla_dask_sql_no_gpu,ddf,90000,0.116917,9,dask,2024-07-21T10:53:45.301150,
vanilla_dask_ddf_grp_apply,ddf,900,0.104307,9,dask,2024-07-21T10:53:45.560089,
vanilla_dask_ddf_grp_udaf,ddf,900,0.126479,9,dask,2024-07-21T10:53:45.840101,
vanilla_dask_ddf_grp_udaf,ddf,9,0.084631,9,dask,2024-07-21T10:53:46.070768,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.127265,9,dask,2024-07-21T10:53:46.345777,
vanilla_dask_ddf_grp_apply,ddf,90,0.088664,9,dask,2024-07-21T10:53:46.579594,
vanilla_dask_sql_no_gpu,ddf,900,0.102019,9,dask,2024-07-21T10:53:46.827527,
vanilla_dask_ddf_grp_apply,ddf,9000,0.102264,9,dask,2024-07-21T10:53:47.229916,
vanilla_dask_ddf_grp_apply,ddf,9000,0.101260,9,dask,2024-07-21T10:53:47.476463,
vanilla_dask_sql_no_gpu,ddf,90,0.112308,9,dask,2024-07-21T10:53:47.733457,
vanilla_dask_sql_no_gpu,ddf,900,0.099766,9,dask,2024-07-21T10:53:47.980371,
vanilla_dask_ddf_grp_apply,ddf,90,0.084618,9,dask,2024-07-21T10:53:48.367972,
vanilla_dask_sql_no_gpu,ddf,900000,0.149179,9,dask,2024-07-21T10:53:48.662769,
vanilla_dask_ddf_grp_apply,ddf,900,0.091711,9,dask,2024-07-21T10:53:48.899937,
vanilla_dask_sql_no_gpu,ddf,90,0.098147,9,dask,2024-07-21T10:53:49.142827,
vanilla_dask_sql_no_gpu,ddf,9000,0.103987,9,dask,2024-07-21T10:53:49.393695,
vanilla_dask_ddf_grp_apply,ddf,9,0.053616,9,dask,2024-07-21T10:53:49.594030,
vanilla_dask_sql_no_gpu,ddf,90,0.095993,9,dask,2024-07-21T10:53:49.838822,
vanilla_dask_sql_no_gpu,ddf,900000,0.151945,9,dask,2024-07-21T10:53:50.289081,
vanilla_dask_ddf_grp_udaf,ddf,900,0.127015,9,dask,2024-07-21T10:53:50.714196,
vanilla_dask_ddf_grp_udaf,ddf,900,0.115012,9,dask,2024-07-21T10:53:50.974354,
vanilla_dask_ddf_grp_udaf,ddf,9,0.082428,9,dask,2024-07-21T10:53:51.203453,
vanilla_dask_sql_no_gpu,ddf,900000,0.147987,9,dask,2024-07-21T10:53:51.497901,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.122134,9,dask,2024-07-21T10:53:51.766193,
vanilla_dask_ddf_grp_udaf,ddf,9,0.099647,9,dask,2024-07-21T10:53:52.011319,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.142156,9,dask,2024-07-21T10:53:52.306256,
vanilla_dask_sql_no_gpu,ddf,9,0.075396,9,dask,2024-07-21T10:53:52.530306,
vanilla_dask_sql_no_gpu,ddf,9000,0.106310,9,dask,2024-07-21T10:53:52.940912,
vanilla_dask_ddf_grp_apply,ddf,90000,0.118777,9,dask,2024-07-21T10:53:53.207923,
vanilla_dask_sql_no_gpu,ddf,9000000,0.854621,9,dask,2024-07-21T10:53:54.207518,
vanilla_dask_sql_no_gpu,ddf,90,0.097317,9,dask,2024-07-21T10:53:54.450618,
vanilla_dask_sql_no_gpu,ddf,9000000,0.861799,9,dask,2024-07-21T10:53:55.456139,
vanilla_dask_ddf_grp_apply,ddf,9,0.052154,9,dask,2024-07-21T10:53:55.655311,
vanilla_dask_sql_no_gpu,ddf,9000,0.106014,9,dask,2024-07-21T10:53:55.908872,
vanilla_dask_ddf_grp_udaf,ddf,900,0.123323,9,dask,2024-07-21T10:53:56.178464,
vanilla_dask_ddf_grp_apply,ddf,900,0.094984,9,dask,2024-07-21T10:53:56.419694,
vanilla_dask_sql_no_gpu,ddf,9000,0.101966,9,dask,2024-07-21T10:53:56.668769,
vanilla_dask_sql_no_gpu,ddf,9000,0.104109,9,dask,2024-07-21T10:53:56.920514,
vanilla_dask_ddf_grp_apply,ddf,90,0.091489,9,dask,2024-07-21T10:53:57.160043,
vanilla_dask_ddf_grp_udaf,ddf,900,0.119881,9,dask,2024-07-21T10:53:57.425816,
vanilla_dask_sql_no_gpu,ddf,90000,0.111728,9,dask,2024-07-21T10:53:57.683219,
vanilla_dask_sql_no_gpu,ddf,900000,0.153701,9,dask,2024-07-21T10:53:57.985122,
vanilla_dask_sql_no_gpu,ddf,900,0.100558,9,dask,2024-07-21T10:53:58.231372,
vanilla_dask_ddf_grp_apply,ddf,9,0.054000,9,dask,2024-07-21T10:53:58.432355,
vanilla_dask_sql_no_gpu,ddf,9000000,0.856743,9,dask,2024-07-21T10:53:59.435058,
vanilla_dask_sql_no_gpu,ddf,9,0.080033,9,dask,2024-07-21T10:53:59.660232,
vanilla_dask_sql_no_gpu,ddf,9,0.074334,9,dask,2024-07-21T10:53:59.886092,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.123005,9,dask,2024-07-21T10:54:00.155083,
vanilla_dask_sql_no_gpu,ddf,90,0.097208,9,dask,2024-07-21T10:54:00.398067,
vanilla_dask_sql_no_gpu,ddf,90,0.095385,9,dask,2024-07-21T10:54:01.099369,
vanilla_dask_ddf_grp_apply,ddf,90,0.097950,9,dask,2024-07-21T10:54:01.342849,
vanilla_dask_ddf_grp_apply,ddf,900,0.102256,9,dask,2024-07-21T10:54:01.743252,
vanilla_dask_ddf_grp_apply,ddf,900,0.095141,9,dask,2024-07-21T10:54:01.989454,
vanilla_dask_sql_no_gpu,ddf,9000,0.100995,9,dask,2024-07-21T10:54:02.237609,
vanilla_dask_sql_no_gpu,ddf,9000,0.103142,9,dask,2024-07-21T10:54:02.486678,
vanilla_dask_sql_no_gpu,ddf,90,0.098290,9,dask,2024-07-21T10:54:02.732172,
vanilla_dask_ddf_grp_apply,ddf,900,0.093257,9,dask,2024-07-21T10:54:02.971585,
vanilla_dask_sql_no_gpu,ddf,90,0.101228,9,dask,2024-07-21T10:54:03.370182,
vanilla_dask_ddf_grp_apply,ddf,90000,0.116498,9,dask,2024-07-21T10:54:03.633997,
vanilla_dask_sql_no_gpu,ddf,9000,0.104192,9,dask,2024-07-21T10:54:03.882299,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.134398,9,dask,2024-07-21T10:54:04.319714,
vanilla_dask_ddf_grp_udaf,ddf,900,0.119990,9,dask,2024-07-21T10:54:04.586623,
vanilla_dask_ddf_grp_udaf,ddf,9,0.083058,9,dask,2024-07-21T10:54:04.814580,
vanilla_dask_ddf_grp_apply,ddf,900,0.097577,9,dask,2024-07-21T10:54:05.059107,
vanilla_dask_ddf_grp_apply,ddf,90000,0.137898,9,dask,2024-07-21T10:54:05.651464,
vanilla_dask_sql_no_gpu,ddf,90,0.098666,9,dask,2024-07-21T10:54:05.898017,
vanilla_dask_ddf_grp_udaf,ddf,90,0.117671,9,dask,2024-07-21T10:54:06.316839,
vanilla_dask_ddf_grp_apply,ddf,90,0.089498,9,dask,2024-07-21T10:54:06.552373,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.125776,9,dask,2024-07-21T10:54:06.824543,
vanilla_dask_ddf_grp_udaf,ddf,900,0.120957,9,dask,2024-07-21T10:54:07.091200,
vanilla_dask_ddf_grp_apply,ddf,90000,0.121458,9,dask,2024-07-21T10:54:07.509633,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.140992,9,dask,2024-07-21T10:54:07.796929,
vanilla_dask_ddf_grp_apply,ddf,90,0.091953,9,dask,2024-07-21T10:54:08.035942,
vanilla_dask_ddf_grp_apply,ddf,9,0.049223,9,dask,2024-07-21T10:54:08.383043,
vanilla_dask_sql_no_gpu,ddf,900000,0.152859,9,dask,2024-07-21T10:54:08.682579,
vanilla_dask_sql_no_gpu,ddf,9000,0.101355,9,dask,2024-07-21T10:54:08.929668,
vanilla_dask_ddf_grp_apply,ddf,90000,0.122015,9,dask,2024-07-21T10:54:09.197230,
vanilla_dask_ddf_grp_apply,ddf,90000,0.119760,9,dask,2024-07-21T10:54:09.462326,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.135323,9,dask,2024-07-21T10:54:09.743602,
vanilla_dask_ddf_grp_udaf,ddf,90,0.123301,9,dask,2024-07-21T10:54:10.012757,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.134120,9,dask,2024-07-21T10:54:10.449748,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.120766,9,dask,2024-07-21T10:54:10.718329,
vanilla_dask_sql_no_gpu,ddf,90,0.096013,9,dask,2024-07-21T10:54:10.958917,
vanilla_dask_ddf_grp_apply,ddf,9,0.055213,9,dask,2024-07-21T10:54:11.317556,
vanilla_dask_sql_no_gpu,ddf,90000,0.108016,9,dask,2024-07-21T10:54:11.728696,
vanilla_dask_ddf_grp_apply,ddf,90000,0.121815,9,dask,2024-07-21T10:54:11.996558,
vanilla_dask_ddf_grp_udaf,ddf,9,0.082269,9,dask,2024-07-21T10:54:12.224266,
vanilla_dask_sql_no_gpu,ddf,900000,0.150985,9,dask,2024-07-21T10:54:12.524215,
vanilla_dask_ddf_grp_apply,ddf,9000,0.103498,9,dask,2024-07-21T10:54:12.772381,
vanilla_dask_ddf_grp_udaf,ddf,9,0.087349,9,dask,2024-07-21T10:54:13.004681,
vanilla_dask_sql_no_gpu,ddf,90,0.100663,9,dask,2024-07-21T10:54:13.250488,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.130174,9,dask,2024-07-21T10:54:13.526677,
vanilla_dask_sql_no_gpu,ddf,90000,0.113014,9,dask,2024-07-21T10:54:13.784902,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.126538,9,dask,2024-07-21T10:54:14.056047,
vanilla_dask_sql_no_gpu,ddf,900000,0.147080,9,dask,2024-07-21T10:54:14.348920,
vanilla_dask_sql_no_gpu,ddf,9000000,0.848319,9,dask,2024-07-21T10:54:15.343032,
vanilla_dask_ddf_grp_apply,ddf,90,0.087827,9,dask,2024-07-21T10:54:15.729209,
vanilla_dask_sql_no_gpu,ddf,900,0.098880,9,dask,2024-07-21T10:54:15.973870,
vanilla_dask_sql_no_gpu,ddf,900,0.100610,9,dask,2024-07-21T10:54:16.376519,
vanilla_dask_ddf_grp_apply,ddf,9,0.050632,9,dask,2024-07-21T10:54:16.727236,
vanilla_dask_ddf_grp_apply,ddf,9000,0.103401,9,dask,2024-07-21T10:54:16.977759,
vanilla_dask_sql_no_gpu,ddf,90000,0.114777,9,dask,2024-07-21T10:54:17.237494,
vanilla_dask_sql_no_gpu,ddf,90000,0.113985,9,dask,2024-07-21T10:54:17.497776,
vanilla_dask_ddf_grp_apply,ddf,9000,0.102237,9,dask,2024-07-21T10:54:17.746182,
vanilla_dask_ddf_grp_udaf,ddf,90000,0.177009,9,dask,2024-07-21T10:54:18.069907,
vanilla_dask_ddf_grp_apply,ddf,9000,0.109678,9,dask,2024-07-21T10:54:18.328777,
vanilla_dask_sql_no_gpu,ddf,9000,0.113693,9,dask,2024-07-21T10:54:18.594877,
vanilla_dask_sql_no_gpu,ddf,9000000,0.885652,9,dask,2024-07-21T10:54:19.626722,
vanilla_dask_sql_no_gpu,ddf,9,0.078409,9,dask,2024-07-21T10:54:19.852269,
vanilla_dask_sql_no_gpu,ddf,900000,0.154922,9,dask,2024-07-21T10:54:20.155047,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.131562,9,dask,2024-07-21T10:54:20.434090,
vanilla_dask_sql_no_gpu,ddf,900000,0.153478,9,dask,2024-07-21T10:54:20.734243,
vanilla_dask_ddf_grp_udaf,ddf,900,0.125103,9,dask,2024-07-21T10:54:21.004677,
vanilla_dask_sql_no_gpu,ddf,9000000,0.863032,9,dask,2024-07-21T10:54:22.016392,
vanilla_dask_ddf_grp_apply,ddf,900,0.100278,9,dask,2024-07-21T10:54:22.263737,
vanilla_dask_ddf_grp_udaf,ddf,900,0.120971,9,dask,2024-07-21T10:54:22.529799,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.130518,9,dask,2024-07-21T10:54:22.805382,
